area_name,median_rent,median_home_value,median_income,zip,is_texas_zip,rent_affordability_score,home_affordability_score,income_score,starter_score
ZCTA5 75203,1318,159900,46989,75203,TRUE,6.743898672,9.271157996,1.365931042,5.88868618
ZCTA5 77363,1380,318200,75278,77363,TRUE,6.552363299,8.322344761,2.569057836,5.888366099
ZCTA5 77040,1382,244700,65028,77040,TRUE,6.546184739,8.762886598,2.133126922,5.887277952
ZCTA5 78245,1618,260300,90029,78245,TRUE,5.817114612,8.669383841,3.196415585,5.886585673
ZCTA5 76209,1444,274300,75069,76209,TRUE,6.354649367,8.58547111,2.560169099,5.885551809
ZCTA5 77433,1960,409400,143934,77433,TRUE,4.760580785,7.775713258,5.488986897,5.88364236
ZCTA5 77058,1409,254900,68722,77058,TRUE,6.462774174,8.70175018,2.29023217,5.882704375
ZCTA5 77364,1379,233200,62750,77364,TRUE,6.55545258,8.831814912,2.036243934,5.882598686
ZCTA5 75007,1668,381100,111521,75007,TRUE,5.662650602,7.94533685,4.11046702,5.881801402
ZCTA5 78619,1786,810600,183393,78619,TRUE,5.298115539,5.371014145,7.167172063,5.880702078
ZCTA5 76643,1538,273300,83511,76643,TRUE,6.064257028,8.591464877,2.919206053,5.87890409
ZCTA5 75060,1449,249800,71575,75060,TRUE,6.339202966,8.732318389,2.411569819,5.878847649
ZCTA5 78645,1608,434600,113008,78645,TRUE,5.848007414,7.624670343,4.1737089,5.878716739
ZCTA5 75042,1388,240200,64266,75042,TRUE,6.527649058,8.789858547,2.10071918,5.878232941
ZCTA5 77598,1355,240700,60977,77598,TRUE,6.629595304,8.786861664,1.960838518,5.876148176
ZCTA5 78216,1234,310700,59110,78216,TRUE,7.003398208,8.36729801,1.881435297,5.875979275
ZCTA5 78833,1268,109500,34036,78833,TRUE,6.898362681,9.573243826,0.815041956,5.875830807
ZCTA5 78259,1703,380800,114156,78259,TRUE,5.554525795,7.94713498,4.222533163,5.872710761
ZCTA5 77447,1811,326400,116925,77447,TRUE,5.220883534,8.273195876,4.340298304,5.872401668
ZCTA5 78239,1469,229200,70098,78239,TRUE,6.277417362,8.855789978,2.348753238,5.87232991
ZCTA5 77065,1446,278700,74605,77065,TRUE,6.348470806,8.559098538,2.54043525,5.869248459
ZCTA5 77356,1589,409500,106804,77356,TRUE,5.906703738,7.775113882,3.90985374,5.868171782
ZCTA5 76111,1391,216400,60194,76111,TRUE,6.518381217,8.932510189,1.92753765,5.865366839
ZCTA5 76262,1807,577100,151250,76262,TRUE,5.233240655,6.770558619,5.800135245,5.864504421
ZCTA5 77429,1779,369000,119191,77429,TRUE,5.3197405,8.017861424,4.436670934,5.864255908
ZCTA5 77338,1415,233300,64755,77338,TRUE,6.444238492,8.831215536,2.121516274,5.86351494
ZCTA5 77385,1820,327100,117118,77385,TRUE,5.193080012,8.26900024,4.348506564,5.862484046
ZCTA5 77568,1524,230400,74694,77568,TRUE,6.107506951,8.848597459,2.544220407,5.86084814
ZCTA5 77378,1532,199800,71143,77378,TRUE,6.082792709,9.032006713,2.393196926,5.860678175
ZCTA5 77054,1440,200000,62106,77054,TRUE,6.367006487,9.03080796,2.008854714,5.858701397
ZCTA5 75065,1665,334400,102597,75065,TRUE,5.671918443,8.225245744,3.730930681,5.855620305
ZCTA5 78232,1449,362000,85273,78232,TRUE,6.339202966,8.059817789,2.99414364,5.851869615
ZCTA5 77090,1255,251600,50903,77090,TRUE,6.938523324,8.721529609,1.532392857,5.851586069
ZCTA5 78154,1671,318700,100572,78154,TRUE,5.653382762,8.319347878,3.644807744,5.850599791
ZCTA5 77021,1236,227900,45574,77021,TRUE,6.997219648,8.863581875,1.305751311,5.849687815
ZCTA5 75061,1382,257800,63798,75061,TRUE,6.546184739,8.684368257,2.080815212,5.848028936
ZCTA5 78015,2060,492400,162487,78015,TRUE,4.451652765,7.27823064,6.278043117,5.847543233
ZCTA5 75241,1378,192000,53998,75241,TRUE,6.55854186,9.078758092,1.664022728,5.84625099
ZCTA5 75215,1294,190100,45557,75215,TRUE,6.818041396,9.090146248,1.305028304,5.845768924
ZCTA5 77379,1697,353500,107486,77379,TRUE,5.573061477,8.110764805,3.938859094,5.84411176
ZCTA5 76053,1371,270900,64141,76053,TRUE,6.580166821,8.605849916,2.095402949,5.842442588
ZCTA5 75116,1455,237500,67390,75116,TRUE,6.320667285,8.806041717,2.233582416,5.840154154
ZCTA5 78260,1978,498100,154590,78260,TRUE,4.704973741,7.244066171,5.942184928,5.837864826
ZCTA5 76028,1677,327100,101138,76028,TRUE,5.634847081,8.26900024,3.668879636,5.835302795
ZCTA5 77386,1944,366600,132469,77386,TRUE,4.810009268,8.032246464,5.00138222,5.834092312
ZCTA5 77084,1581,248300,80575,77084,TRUE,5.93141798,8.741309039,2.794338427,5.833261432
ZCTA5 78204,1481,173100,60255,78204,TRUE,6.240345999,9.192040278,1.93013197,5.832790074
ZCTA5 77345,2096,393600,150742,77345,TRUE,4.340438678,7.870414769,5.778530083,5.830858927
ZCTA5 78628,1687,496600,125635,78628,TRUE,5.603954279,7.253056821,4.710733257,5.830718735
ZCTA5 77304,1426,355300,80425,77304,TRUE,6.41025641,8.099976025,2.78795895,5.830483057
ZCTA5 75058,1636,532600,125694,75058,TRUE,5.761507569,7.037281228,4.713242518,5.829760151
ZCTA5 76549,1517,226000,70871,76549,TRUE,6.129131912,8.874970031,2.381628808,5.828632417
ZCTA5 77004,1249,412800,71199,77004,TRUE,6.957059005,7.755334452,2.395578597,5.828097517
ZCTA5 75859,1554,231300,75139,75859,TRUE,6.014828545,8.843203069,2.563146188,5.827836195
ZCTA5 76126,1736,383700,113905,76126,TRUE,5.452579549,7.929753057,4.211858171,5.823515188
ZCTA5 77033,1326,128900,38071,77033,TRUE,6.71918443,9.456964757,0.986649882,5.820758163
ZCTA5 77477,1532,257300,75744,77477,TRUE,6.082792709,8.68736514,2.588876744,5.815989649
ZCTA5 75640,1564,272600,80967,75640,TRUE,5.983935743,8.595660513,2.811010126,5.815575489
ZCTA5 77879,1577,153900,65490,77879,TRUE,5.9437751,9.307120595,2.15277571,5.815478932
ZCTA5 77082,1416,243300,62455,77082,TRUE,6.441149212,8.771277871,2.02369763,5.814952335
ZCTA5 75062,1478,273600,72704,75062,TRUE,6.24961384,8.589666747,2.459586014,5.814621364
ZCTA5 76201,1164,257700,39982,76201,TRUE,7.219647822,8.684967634,1.067924416,5.813726744
ZCTA5 78202,1275,234700,47478,78202,TRUE,6.87673772,8.822824263,1.386728136,5.813560808
ZCTA5 76010,1280,217800,45466,76010,TRUE,6.861291319,8.924118916,1.301158088,5.812099629
ZCTA5 77373,1706,231400,88617,77373,TRUE,5.545257955,8.842603692,3.136363443,5.811793323
ZCTA5 77078,1297,162100,39093,77078,TRUE,6.808773556,9.257971709,1.030115383,5.80993555
ZCTA5 77083,1447,239300,64418,77083,TRUE,6.345381526,8.795252937,2.107183716,5.808883606
ZCTA5 75150,1461,238100,65440,75150,TRUE,6.302131603,8.802445457,2.150649218,5.806781044
ZCTA5 77057,1374,309400,66971,77057,TRUE,6.570898981,8.375089906,2.215762411,5.805615288
ZCTA5 78163,1951,435600,140594,78163,TRUE,4.788384306,7.618676576,5.346937213,5.805037859
ZCTA5 77478,1768,404600,118495,77478,TRUE,5.353722583,7.804483337,4.407070161,5.804955083
ZCTA5 76116,1269,305800,56187,76116,TRUE,6.895273401,8.396667466,1.757120559,5.804245768
ZCTA5 76036,1681,319300,97973,76036,TRUE,5.62248996,8.315751618,3.534272676,5.804003272
ZCTA5 78656,1629,238100,81346,78656,TRUE,5.78313253,8.802445457,2.827128938,5.80212533
ZCTA5 78249,1527,305400,80565,78249,TRUE,6.09823911,8.399064972,2.793913129,5.797189074
ZCTA5 77479,2063,478300,156735,77479,TRUE,4.442384924,7.362742748,6.033411446,5.795800228
ZCTA5 77008,1686,642600,143229,77008,TRUE,5.607043559,6.377966914,5.459003356,5.793908505
ZCTA5 78654,1387,358400,74130,78654,TRUE,6.530738338,8.081395349,2.520233574,5.792784012
ZCTA5 78229,1292,228900,46574,78229,TRUE,6.824219957,8.857588108,1.348281156,5.791448762
ZCTA5 78653,1595,358000,93900,78653,TRUE,5.888168057,8.083792855,3.361048616,5.788719664
ZCTA5 76021,1502,374400,87097,76021,TRUE,6.175471115,7.985495085,3.071718078,5.787352395
ZCTA5 78109,1723,252500,91320,78109,TRUE,5.492740192,8.716135219,3.251321615,5.787333127
ZCTA5 77446,997,250900,20766,77446,TRUE,7.735557615,8.725725246,0.250670908,5.787141892
ZCTA5 78636,1123,532600,72663,78636,TRUE,7.34630831,7.037281228,2.457842291,5.78706038
ZCTA5 77840,1108,244800,30377,77840,TRUE,7.392647513,8.762287221,0.659425252,5.783572747
ZCTA5 75202,2004,359500,133155,75202,TRUE,4.624652456,8.074802206,5.030557694,5.781468952
ZCTA5 75149,1553,227200,70774,75149,TRUE,6.017917825,8.867777511,2.377503413,5.780751407
ZCTA5 78244,1573,216300,71128,78244,TRUE,5.956132221,8.933109566,2.392558978,5.780153452
ZCTA5 76133,1586,238900,75523,76133,TRUE,5.915971579,8.797650444,2.579477648,5.779527059
ZCTA5 75490,1583,361500,92500,75490,TRUE,5.925239419,8.062814673,3.301506832,5.779392219
ZCTA5 76022,1500,277100,72560,76022,TRUE,6.181649676,8.568688564,2.453461717,5.779304954
ZCTA5 76016,1797,334500,108885,76016,TRUE,5.264133457,8.224646368,3.998358348,5.772554797
ZCTA5 77048,1441,210300,56747,77048,TRUE,6.363917207,8.969072165,1.780937273,5.770569714
ZCTA5 76017,1639,311600,90083,76017,TRUE,5.752239728,8.36190362,3.198712196,5.769080636
ZCTA5 77080,1303,345000,62134,77080,TRUE,6.790237875,8.16171182,2.010045549,5.767622361
ZCTA5 77493,1867,358100,118464,77493,TRUE,5.047883843,8.083193479,4.405751736,5.765837102
ZCTA5 78230,1363,386600,73529,78230,TRUE,6.604881063,7.912371134,2.494673137,5.764065706
ZCTA5 76011,1365,247300,54038,76011,TRUE,6.598702502,8.747302805,1.665723922,5.763389019
ZCTA5 75013,1825,590700,146891,75013,TRUE,5.177633611,6.689043395,5.614747649,5.762190758
ZCTA5 79562,1821,329800,109572,79562,TRUE,5.189990732,8.25281707,4.027576352,5.760114319
ZCTA5 77578,2005,377900,134016,77578,TRUE,4.621563176,7.964516902,5.067175891,5.758133108
ZCTA5 77551,1352,290600,58344,77551,TRUE,6.638863145,8.487772716,1.848857436,5.756534304
ZCTA5 77450,1746,361400,106402,77450,TRUE,5.421686747,8.063414049,3.892756742,5.755525936
ZCTA5 78132,1670,620300,135315,78132,TRUE,5.656472042,6.511627907,5.12242216,5.752803837
ZCTA5 77003,1486,384400,83980,77003,TRUE,6.224899598,7.92555742,2.93915255,5.749372831
ZCTA5 77469,1758,327200,102125,77469,TRUE,5.384615385,8.268400863,3.710856594,5.747623391
ZCTA5 75050,1586,240700,73274,75050,TRUE,5.915971579,8.786861664,2.483828026,5.747595539
ZCTA5 77063,1368,290300,59113,77063,TRUE,6.589434662,8.489570846,1.881562887,5.747113985
ZCTA5 76087,1806,383200,114306,76087,TRUE,5.236329935,7.93274994,4.228912639,5.743030748
ZCTA5 75246,1086,447800,53555,75246,TRUE,7.460611677,7.545552625,1.645182006,5.741465061
ZCTA5 76633,1699,404300,106755,76633,TRUE,5.566882916,7.806281467,3.907769777,5.74096854
ZCTA5 75165,1580,341600,86391,75165,TRUE,5.93450726,8.182090626,3.041692007,5.740937694
ZCTA5 77053,1622,172900,66510,77053,TRUE,5.804757492,9.193239031,2.196156153,5.738721552
ZCTA5 76679,1738,161300,75878,76679,TRUE,5.446400989,9.262766723,2.594575744,5.735763135
ZCTA5 76086,1441,258100,60578,76086,TRUE,6.363917207,8.682570127,1.94386911,5.733498654
ZCTA5 75237,1289,247500,44318,75237,TRUE,6.833487797,8.746104052,1.252333825,5.732926482
ZCTA5 79044,1604,185400,66071,79044,TRUE,5.860364535,9.11831695,2.17748555,5.732886564
ZCTA5 77069,1550,324100,80257,77069,TRUE,6.027185666,8.286981539,2.780813936,5.731212909
ZCTA5 77498,1797,302600,100950,77498,TRUE,5.264133457,8.415847519,3.660884025,5.728672846
ZCTA5 75154,1730,345500,100388,75154,TRUE,5.47111523,8.158714936,3.636982252,5.727155249
ZCTA5 77554,1411,466800,86490,77554,TRUE,6.456595613,7.431671062,3.045902462,5.725910303
ZCTA5 78617,1529,281700,71640,78617,TRUE,6.09206055,8.541117238,2.414334259,5.723459669
ZCTA5 78666,1319,306700,54737,78666,TRUE,6.740809391,8.391273076,1.695452284,5.722341364
ZCTA5 77095,1687,315500,91594,77095,TRUE,5.603954279,8.338527931,3.262974793,5.722032529
ZCTA5 75033,2056,652100,174762,75033,TRUE,4.464009886,6.321026133,6.800096968,5.721940885
ZCTA5 76205,1423,335600,68600,76205,TRUE,6.419524251,8.218053225,2.285043529,5.718738727
ZCTA5 78732,1949,853900,192500,78732,TRUE,4.794562867,5.111484057,7.554491364,5.717617773
ZCTA5 76248,2141,576600,171804,76248,TRUE,4.201421069,6.773555502,6.674293686,5.714923184
ZCTA5 77584,1933,365300,121872,77584,TRUE,4.84399135,8.04003836,4.550693449,5.714816083
ZCTA5 77388,1845,288300,102323,77388,TRUE,5.115848007,8.501558379,3.719277503,5.712589968
ZCTA5 75254,1484,287300,67216,75254,TRUE,6.231078159,8.507552146,2.226182223,5.712551574
ZCTA5 75043,1609,269400,76778,75043,TRUE,5.844918134,8.614840566,2.632852604,5.712275205
ZCTA5 77550,1205,325900,45047,77550,TRUE,7.092987334,8.27619276,1.283338082,5.705054186
ZCTA5 77459,1987,386900,129151,77459,TRUE,4.677170219,7.910573004,4.860268193,5.702120447
ZCTA5 75233,1316,286500,49870,75233,TRUE,6.750077232,8.512347159,1.488459526,5.700272898
ZCTA5 78258,1736,480500,117835,78258,TRUE,5.452579549,7.349556461,4.379000464,5.699598897
ZCTA5 76249,1943,356000,120169,76249,TRUE,4.813098548,8.095780388,4.478265123,5.697453072
ZCTA5 79410,1322,246400,44537,79410,TRUE,6.731541551,8.752697195,1.261647861,5.696920137
ZCTA5 76006,1405,294200,59139,76006,TRUE,6.475131294,8.466195157,1.882668663,5.694711664
ZCTA5 78610,1867,408000,119698,78610,TRUE,5.047883843,7.784104531,4.458233565,5.691854966
ZCTA5 75424,1691,312300,89157,75424,TRUE,5.591597158,8.357707984,3.15932956,5.691750126
ZCTA5 75057,1735,238400,82803,75057,TRUE,5.455668829,8.800647327,2.889094922,5.689190206
ZCTA5 77077,1430,379700,72871,77077,TRUE,6.397899289,7.953728123,2.466688499,5.685284702
ZCTA5 77451,1365,128800,31125,77451,TRUE,6.598702502,9.457564133,0.691237576,5.684121514
ZCTA5 76179,1861,330300,107428,76179,TRUE,5.066419524,8.249820187,3.936392363,5.682431575
ZCTA5 77339,1673,297500,84102,77339,TRUE,5.647204201,8.446415728,2.944341191,5.676108756
ZCTA5 75236,1379,255800,49715,75236,TRUE,6.55545258,8.69635579,1.4818674,5.675647989
ZCTA5 78624,1342,463300,75237,78624,TRUE,6.669755947,7.452649245,2.567314113,5.673891386
ZCTA5 76084,1909,264700,102115,76084,TRUE,4.918134075,8.643011268,3.710431295,5.673286399
ZCTA5 77070,1619,288800,77397,77070,TRUE,5.814025332,8.498561496,2.659178579,5.672932155
ZCTA5 78613,1815,496200,125487,78613,TRUE,5.208526413,7.255454327,4.70443884,5.671378516
ZCTA5 78006,1650,543900,116156,78006,TRUE,5.718257646,6.969551666,4.307592853,5.670446414
ZCTA5 76140,1686,234700,75955,76140,TRUE,5.607043559,8.822824263,2.597850542,5.669019865
ZCTA5 78641,1943,480400,135024,78641,TRUE,4.813098548,7.350155838,5.110045975,5.663299963
ZCTA5 75022,2123,657400,177357,75022,TRUE,4.257028112,6.28925917,6.910461917,5.662727571
ZCTA5 78657,1492,483200,91452,78657,TRUE,6.206363917,7.333373292,3.256935555,5.659638221
ZCTA5 77565,1625,419000,95268,77565,TRUE,5.795489651,7.7181731,3.419229444,5.659416624
ZCTA5 77384,1585,422200,91667,77384,TRUE,5.919060859,7.698993047,3.266079471,5.657146099
ZCTA5 77049,1587,217600,62971,77049,TRUE,5.912882298,8.92531767,2.04564303,5.656441129
ZCTA5 76064,1511,343300,73125,76064,TRUE,6.147667593,8.171901223,2.477491079,5.653884728
ZCTA5 75006,1654,328500,84815,75006,TRUE,5.705900525,8.260608967,2.974664971,5.652942391
ZCTA5 76137,1741,310900,90718,76137,TRUE,5.437133148,8.366099257,3.225718648,5.652398631
ZCTA5 76537,1849,290900,98199,76537,TRUE,5.103490887,8.485974586,3.543884421,5.650354057
ZCTA5 77518,1498,201500,51458,77518,TRUE,6.187828236,9.02181731,1.555996921,5.648475564
ZCTA5 75067,1573,343900,78752,75067,TRUE,5.956132221,8.168304963,2.716806519,5.647986333
ZCTA5 75141,1396,248900,48159,75141,TRUE,6.502934816,8.737712779,1.415690961,5.647195048
ZCTA5 78733,1925,1008600,206368,78733,TRUE,4.868705592,4.184248382,8.144295259,5.646045329
ZCTA5 77051,1379,185500,37415,77051,TRUE,6.55545258,9.117717574,0.958750303,5.645121395
ZCTA5 75220,1256,500200,69843,75220,TRUE,6.935434044,7.231479262,2.337908127,5.644989834
ZCTA5 77041,1644,285200,77083,77041,TRUE,5.736793327,8.520139055,2.645824207,5.64450631
ZCTA5 78681,1963,497300,137819,78681,TRUE,4.751312944,7.248861184,5.228916892,5.643858601
ZCTA5 76177,1793,376000,104189,76177,TRUE,5.276490578,7.975905059,3.798638194,5.642959207
ZCTA5 77354,1851,397300,112504,77354,TRUE,5.097312326,7.848237833,4.152273858,5.639078438
ZCTA5 75025,2040,486100,143260,75025,TRUE,4.513438369,7.315991369,5.460321781,5.638269292
ZCTA5 78130,1659,323200,83064,78130,TRUE,5.690454124,8.292375929,2.900195212,5.633952992
ZCTA5 77007,1969,549100,144911,77007,TRUE,4.732777263,6.938384081,5.530538555,5.633787696
ZCTA5 75229,1609,631700,121469,75229,TRUE,5.844918134,6.443298969,4.533553921,5.631023121
ZCTA5 75115,1666,319400,82782,75115,TRUE,5.668829163,8.315152242,2.888201796,5.628537876
ZCTA5 78209,1447,497000,86514,78209,TRUE,6.345381526,7.250659314,3.046923178,5.627427358
ZCTA5 76180,1643,328000,81503,76180,TRUE,5.739882607,8.26360585,2.833806123,5.625176635
ZCTA5 76210,1910,376000,113980,76210,TRUE,4.915044795,7.975905059,4.21504791,5.623303808
ZCTA5 78640,1730,330400,90075,78640,TRUE,5.47111523,8.24922081,3.198371958,5.622723922
ZCTA5 76063,1913,411800,118946,76063,TRUE,4.905776954,7.761328219,4.426251122,5.618584584
ZCTA5 76208,1669,369100,88967,76208,TRUE,5.659561322,8.017262047,3.151248889,5.61437781
ZCTA5 76131,1911,343100,108694,76131,TRUE,4.911955514,8.173099976,3.990235148,5.613782743
ZCTA5 75075,1683,428000,98365,75075,TRUE,5.616311399,7.664229202,3.550944375,5.611076633
ZCTA5 75243,1285,386100,53618,75243,TRUE,6.845844918,7.915368017,1.647861387,5.607306788
ZCTA5 78660,1863,411900,113205,78660,TRUE,5.060240964,7.760728842,4.18208728,5.606941222
ZCTA5 76182,1954,403000,120558,76182,TRUE,4.779116466,7.814073364,4.494809232,5.604311365
ZCTA5 75214,1533,777100,132313,75214,TRUE,6.079703429,5.571805322,4.994747564,5.601847238
ZCTA5 76065,2005,425100,127756,76065,TRUE,4.621563176,7.681611124,4.800939059,5.593390325
ZCTA5 76001,1879,352700,105311,76001,TRUE,5.010812481,8.115559818,3.846356681,5.592899942
ZCTA5 77047,1775,234300,78538,77047,TRUE,5.332097621,8.825221769,2.707705132,5.592717119
ZCTA5 75413,1525,195000,48750,75413,TRUE,6.104417671,9.060776792,1.4408261,5.592247936
ZCTA5 78754,1728,349400,90121,78754,TRUE,5.477293791,8.135339247,3.20032833,5.591617789
ZCTA5 75052,1782,307100,89301,75052,TRUE,5.31047266,8.388875569,3.165453857,5.590487892
ZCTA5 78744,1647,357500,83002,78744,TRUE,5.727525487,8.086789739,2.897558362,5.586314625
ZCTA5 78664,1692,358200,87417,78664,TRUE,5.588507878,8.082594102,3.085327629,5.58577967
ZCTA5 78717,1867,652200,145325,78717,TRUE,5.047883843,6.320426756,5.548145911,5.579725337
ZCTA5 75114,1799,293000,88013,75114,TRUE,5.257954897,8.473387677,3.110675416,5.578400887
ZCTA5 75167,1936,411200,117714,75167,TRUE,4.834723509,7.764924479,4.373854352,5.575523053
ZCTA5 75089,1986,382400,118318,75089,TRUE,4.6802595,7.937544953,4.399542379,5.573229999
ZCTA5 76132,1406,396200,63924,76132,TRUE,6.472042014,7.854830976,2.086173973,5.57111829
ZCTA5 75078,2288,732300,196564,75078,TRUE,3.74729688,5.840326061,7.727332656,5.569216367
ZCTA5 77494,2167,476200,148720,77494,TRUE,4.121099784,7.375329657,5.692534736,5.568799232
ZCTA5 75019,1977,559500,141923,75019,TRUE,4.708063021,6.876048909,5.403459378,5.567077695
ZCTA5 78748,1839,465100,115213,78748,TRUE,5.134383689,7.441860465,4.267487209,5.566557778
ZCTA5 77449,1863,255900,87808,77449,TRUE,5.060240964,8.695756413,3.101956798,5.563410349
ZCTA5 76244,2024,391200,122217,76244,TRUE,4.562866852,7.884799808,4.565366246,5.560196557
ZCTA5 76014,1613,234600,60333,76014,TRUE,5.832561013,8.823423639,1.933449298,5.560086287
ZCTA5 75002,2095,447800,137037,75002,TRUE,4.343527958,7.545552625,5.195658553,5.559774537
ZCTA5 77043,1553,411100,79359,77043,TRUE,6.017917825,7.765523855,2.742622135,5.559610927
ZCTA5 76015,1720,256900,73709,76015,TRUE,5.502008032,8.689762647,2.502328509,5.55843056
ZCTA5 75056,1902,458200,119682,75056,TRUE,4.939759036,7.483217454,4.457553088,5.558134777
ZCTA5 77042,1346,411800,59097,77042,TRUE,6.657398826,7.761328219,1.880882409,5.555622719
ZCTA5 75238,1357,568700,82019,75238,TRUE,6.623416744,6.820906257,2.855751524,5.552364032
ZCTA5 77380,1707,375500,88562,77380,TRUE,5.542168675,7.978901942,3.134024302,5.550745343
ZCTA5 75074,1718,371000,88697,75074,TRUE,5.508186593,8.005873891,3.139765831,5.546966554
ZCTA5 78724,1649,344000,77926,78724,TRUE,5.721346926,8.167705586,2.681676867,5.543353506
ZCTA5 75040,1728,266300,74519,75040,TRUE,5.477293791,8.633421242,2.536777684,5.541977194
ZCTA5 75218,1702,521000,107366,75218,TRUE,5.557615076,7.106808919,3.933755513,5.53521536
ZCTA5 75219,1845,388600,102364,75219,TRUE,5.115848007,7.900383601,3.721021227,5.532760651
ZCTA5 75081,1777,371500,93165,75081,TRUE,5.325919061,8.002877008,3.32978918,5.530167481
ZCTA5 75044,1810,344300,92178,75044,TRUE,5.223972814,8.165907456,3.287812222,5.525705029
ZCTA5 75104,1980,304200,102875,75104,TRUE,4.698795181,8.406257492,3.742753978,5.524221513
ZCTA5 78665,1938,474100,122680,78665,TRUE,4.828544949,7.387916567,4.585057564,5.523310219
ZCTA5 75252,1397,580600,85000,75252,TRUE,6.499845536,6.749580436,2.982532993,5.519572243
ZCTA5 78620,1965,676500,153477,78620,TRUE,4.745134384,6.174778231,5.89484921,5.518941986
ZCTA5 75146,1685,263900,68071,75146,TRUE,5.610132839,8.647806281,2.262545241,5.517158592
ZCTA5 75069,1618,432600,85327,75069,TRUE,5.817114612,7.636657876,2.996440252,5.516775283
ZCTA5 77362,1732,366100,86852,77362,TRUE,5.46493667,8.035243347,3.061298266,5.514937152
ZCTA5 78750,1748,601800,121563,78750,TRUE,5.415508187,6.622512587,4.537551727,5.514222569
ZCTA5 78753,1502,371300,65170,78753,TRUE,6.175471115,8.004075761,2.13916616,5.513161022
ZCTA5 78721,1482,523000,84573,78721,TRUE,6.237256719,7.094821386,2.964372749,5.512660928
ZCTA5 76247,2076,397900,124383,76247,TRUE,4.402224282,7.844641573,4.657485891,5.511527952
ZCTA5 77489,1816,225000,74689,77489,TRUE,5.205437133,8.880963798,2.544007757,5.50966632
ZCTA5 75137,1823,275600,82253,75137,TRUE,5.183812172,8.577679214,2.865703507,5.506539685
ZCTA5 75070,1858,465800,112352,75070,TRUE,5.075687365,7.437664829,4.145809322,5.505317191
ZCTA5 76052,2217,441800,143555,76052,TRUE,3.966635774,7.581515224,5.472868085,5.502969302
ZCTA5 75009,2369,515400,168250,75009,TRUE,3.497065184,7.140374011,6.523142615,5.497881061
ZCTA5 78634,2020,375200,114426,78634,TRUE,4.575223973,7.980700072,4.234016221,5.494504477
ZCTA5 75038,1506,408000,68990,75038,TRUE,6.163113994,7.784104531,2.301630169,5.490966008
ZCTA5 75063,1785,559900,117133,75063,TRUE,5.301204819,6.873651403,4.349144512,5.487320702
ZCTA5 75240,1418,395100,58320,75240,TRUE,6.434970652,7.861424119,1.847836719,5.486766512
ZCTA5 76102,1748,296600,75859,76102,TRUE,5.415508187,8.451810117,2.593767676,5.479876613
ZCTA5 75234,1781,351600,86733,75234,TRUE,5.31356194,8.122152961,3.056237214,5.478941829
ZCTA5 76039,1762,341300,83140,76039,TRUE,5.372258264,8.183888756,2.90342748,5.475098176
ZCTA5 77055,1263,624200,74369,77055,TRUE,6.913809082,6.488252218,2.530398207,5.47111876
ZCTA5 77545,1999,261500,94474,77545,TRUE,4.640098857,8.662191321,3.385460747,5.470335163
ZCTA5 75287,1472,405600,63741,75287,TRUE,6.268149521,7.798489571,2.078391011,5.470323983
ZCTA5 78626,1879,387700,100431,78626,TRUE,5.010812481,7.905777991,3.638811036,5.4677017
ZCTA5 75032,2095,491300,135742,75032,TRUE,4.343527958,7.284823783,5.140582404,5.465033039
ZCTA5 76107,1609,431200,79990,76107,TRUE,5.844918134,7.645049149,2.769458467,5.462319539
ZCTA5 76271,1739,329300,78125,76271,TRUE,5.443311708,8.255813953,2.690140306,5.461110961
ZCTA5 75166,2203,396600,132101,75166,TRUE,4.009885697,7.852433469,4.985731237,5.45540369
ZCTA5 75023,1944,416500,109660,75023,TRUE,4.810009268,7.733157516,4.031318978,5.453346655
ZCTA5 76941,1950,191700,78359,76941,TRUE,4.791473587,9.080556222,2.70009229,5.450783988
ZCTA5 75235,1647,294500,63393,75235,TRUE,5.727525487,8.464397027,2.063590625,5.44940649
ZCTA5 75088,1990,358400,105313,75088,TRUE,4.667902379,8.081395349,3.84644174,5.445512078
ZCTA5 78738,1983,916300,183048,78738,TRUE,4.68952734,4.737473028,7.152499266,5.442802624
ZCTA5 76051,1862,489400,111160,76051,TRUE,5.063330244,7.29621194,4.095113746,5.442729803
ZCTA5 76085,1952,381900,104531,76085,TRUE,4.785295026,7.940541836,3.813183401,5.440235582
ZCTA5 75231,1273,522400,58540,75231,TRUE,6.882916281,7.098417646,1.857193285,5.439849792
ZCTA5 78747,1761,430300,92748,78747,TRUE,5.375347544,7.650443539,3.312054234,5.438888349
ZCTA5 78676,1589,511600,87344,78676,TRUE,5.906703738,7.163150324,3.08222295,5.436293477
ZCTA5 76148,2009,242200,89840,76148,TRUE,4.609206055,8.777871014,3.188377444,5.433556959
ZCTA5 77002,1885,305000,86394,77002,TRUE,4.9922768,8.401462479,3.041819597,5.429895343
ZCTA5 75028,2271,488700,149436,75028,TRUE,3.799814643,7.300407576,5.722986105,5.426943962
ZCTA5 75134,1818,235700,69778,75134,TRUE,5.199258573,8.816830496,2.335143687,5.425295684
ZCTA5 75010,1854,484800,107317,75010,TRUE,5.088044486,7.323783265,3.931671551,5.411854239
ZCTA5 75248,1652,576100,100414,75248,TRUE,5.712079086,6.776552386,3.638088028,5.409223758
ZCTA5 75035,2290,608900,166590,75035,TRUE,3.741118319,6.579956845,6.452543072,5.406197303
ZCTA5 76018,1982,265100,88288,76018,TRUE,4.69261662,8.640613762,3.122371124,5.405942114
